spark.executor.cores,spark.scheduler.revive.interval,runtime
1.0,744.0,171.29599000000005
3.0,820.0,171.29599000000005
2.0,808.0,171.29599000000005
2.0,977.0,171.29599000000005
2.0,661.0,171.29599000000005
4.0,666.0,171.29599000000005
3.0,552.0,171.29599000000005
1.0,849.0,171.29599000000005
3.0,919.0,171.29599000000005
2.0,634.0,171.29599000000005
