spark.scheduler.revive.interval,spark.executor.cores,runtime
673.0,4.0,187.5896111111111
563.2303477501788,3.773245529179922,180.737
544.9708129168381,3.752883592532776,180.737
542.4197165465004,3.752883592532776,180.737
549.0794695704906,3.8085273385325835,180.737
564.136917179174,3.7965040135178914,180.737
534.6612498050437,3.794881166538147,180.737
540.5646598287657,3.9126413058769023,180.737
500.02984903668215,3.869181962393922,187.5896111111111
555.9138547995683,3.69025124520289,180.737
